	file_name	precision	recall	thresholds	average_precision
160	drug_metabolism___ot_train_6155.csv	[0.0020928  0.00209281 0.00209282 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02836879 0.0212766  0.        ]	"[5.65815644e-05 1.21565536e-04 2.37088738e-04 ... 9.99999762e-01
 9.99999881e-01 1.00000000e+00]"	0.2508951596839088
161	drug_metabolism___ot_train_6253.csv	[0.00202367 0.00202368 0.0020237  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02689487 0.02200489 0.        ]	"[3.0904681e-05 1.2211577e-04 1.3245876e-04 ... 9.9999952e-01 9.9999976e-01
 1.0000000e+00]"	0.1964551265864176
162	drug_metabolism___ot_train_8702.csv	[0.00202861 0.00202367 0.00201873 ... 1.         1.         1.        ]	[1.         0.99756098 0.99512195 ... 0.0195122  0.00487805 0.        ]	"[5.9414742e-04 8.0004515e-04 1.8020578e-03 ... 9.9999964e-01 9.9999988e-01
 1.0000000e+00]"	0.14874889078857625
163	ether_lipid_metaboli_train_1598.csv	[0.00374026 0.00374028 0.0037403  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01455026 0.00793651 0.        ]	"[1.5739019e-05 3.2487416e-05 8.0793252e-05 ... 9.9999952e-01 9.9999964e-01
 9.9999976e-01]"	0.2370412906207262
164	ether_lipid_metaboli_train_2397.csv	[0.00372054 0.00372056 0.00372064 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.0212766  0.00531915 0.        ]	"[1.5739019e-05 2.7849840e-04 1.1020452e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.22755697402204442
165	ether_lipid_metaboli_train_3063.csv	[0.00378955 0.00378957 0.00378958 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01827676 0.0078329  0.        ]	"[1.5739019e-05 2.1139538e-04 3.8555235e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.33678765978407443
166	ether_lipid_metaboli_train_3747.csv	[0.00376983 0.00376987 0.00376989 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02230971 0.00918635 0.        ]	"[1.5739019e-05 3.2487416e-05 7.8263285e-05 ... 9.9999952e-01 9.9999988e-01
 1.0000000e+00]"	0.2741948708019703
167	ether_lipid_metaboli_train_4088.csv	[0.00378955 0.00378958 0.00378966 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02349869 0.00130548 0.        ]	"[8.7043538e-04 1.1257763e-03 1.8614082e-03 ... 9.9999964e-01 9.9999976e-01
 1.0000000e+00]"	0.2822544209554936
168	ether_lipid_metaboli_train_4815.csv	[0.00364167 0.00364171 0.00364178 ... 0.75       1.         1.        ]	[1.         1.         1.         ... 0.00815217 0.00815217 0.        ]	"[7.7822653e-04 1.0112503e-03 1.9432959e-03 ... 9.9999940e-01 9.9999964e-01
 9.9999988e-01]"	0.23677751002720718
169	ether_lipid_metaboli_train_6855.csv	[0.00374026 0.0037403  0.00374037 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01322751 0.00925926 0.        ]	"[8.2304090e-04 1.1257763e-03 3.0092543e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.2798952714186994
170	fatty_acid_biosynthe_train_1749.csv	"[9.59882835e-04 9.59892334e-04 9.54949160e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         0.99484536 ... 0.15463918 0.14948454 0.        ]	"[4.6521713e-05 7.5165372e-05 6.4775959e-04 ... 9.9999964e-01 9.9999988e-01
 1.0000000e+00]"	0.5133532978231579
171	fatty_acid_biosynthe_train_6264.csv	"[9.00562109e-04 9.00566565e-04 9.00571021e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.05494505 0.04395604 0.        ]	[0.00190937 0.00198714 0.00200554 ... 0.9999993  0.9999994  1.        ]	0.28902855680775713
172	fatty_acid_biosynthe_train_6304.csv	"[8.70899104e-04 8.70903414e-04 8.70907723e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.0008943771120766318
173	fatty_acid_biosynthe_train_7404.csv	"[9.00562109e-04 9.00566565e-04 9.00571021e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03296703 0.02197802 0.        ]	[0.001454   0.00244887 0.00273338 ... 0.9999994  0.99999976 0.9999999 ]	0.18586904371983928
174	fatty_acid_biosynthe_train_7456.csv	"[9.00562109e-04 9.00571021e-04 9.00575478e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04945055 0.03846154 0.        ]	"[3.5972032e-05 9.8498436e-05 1.0390999e-04 ... 9.9999738e-01 9.9999976e-01
 9.9999988e-01]"	0.07239398283654183
175	fatty_acid_biosynthe_train_8014.csv	"[8.85730827e-04 8.80786968e-04 8.80791327e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.99441341 0.99441341 ... 0.03351955 0.02793296 0.        ]	"[8.0620882e-04 3.0466935e-03 3.0559262e-03 ... 9.9999857e-01 9.9999893e-01
 1.0000000e+00]"	0.0992367509800212
176	fatty_acid_biosynthe_train_8694.csv	"[9.25279934e-04 9.25284513e-04 9.25289091e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.11229947 0.0855615  0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99999964 0.99999976 1.        ]	0.5876812869182911
177	fatty_acid_biosynthe_train_9579.csv	"[9.49996536e-04 9.45053314e-04 9.40110042e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.99479167 0.98958333 ... 0.11979167 0.078125   0.        ]	"[7.5165444e-05 7.5165583e-05 1.1364293e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.48929443346794926
178	fatty_acid_degradati_train_2826.csv	[0.00285491 0.00285492 0.00285494 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.00693241 0.0034662  0.        ]	"[2.2532655e-05 1.1842437e-04 1.8448052e-04 ... 9.9999952e-01 9.9999988e-01
 1.0000000e+00]"	0.12350434753178643
179	fatty_acid_degradati_train_2978.csv	[0.00290424 0.00290426 0.00290427 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04088586 0.01703578 0.        ]	"[2.5987654e-04 2.1445123e-03 2.3612462e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.22028312136981196
180	fatty_acid_degradati_train_3240.csv	[0.00291904 0.00291906 0.00291907 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02033898 0.01355932 0.        ]	"[1.5739019e-05 3.2487416e-05 1.0850820e-04 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.16396345869207166
181	fatty_acid_degradati_train_3405.csv	[0.00288944 0.00288946 0.00288949 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.0119863  0.00856164 0.        ]	"[2.5987654e-04 6.0704781e-04 1.1500163e-03 ... 9.9999928e-01 9.9999976e-01
 1.0000000e+00]"	0.16598455942672108
182	fatty_acid_degradati_train_4206.csv	[0.00296344 0.00296345 0.00296347 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.06677796 0.03338898 0.        ]	[0.00198363 0.00201917 0.002039   ... 0.99999976 0.9999999  1.        ]	0.30225721731021266
183	fatty_acid_degradati_train_7616.csv	[0.00290424 0.00290427 0.00290429 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04429302 0.02555366 0.        ]	"[7.7534706e-04 9.9398580e-04 1.0112514e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.21814794236026358
184	fatty_acid_degradati_train_8270.csv	[0.00297824 0.0029733  0.00296837 ... 1.         1.         1.        ]	[1.         0.99833887 0.99667774 ... 0.1013289  0.06644518 0.        ]	[0.00168459 0.00219648 0.00231812 ... 0.99999976 0.9999999  1.        ]	0.33648359570985803
185	fatty_acid_degradati_train_8271.csv	[0.00290918 0.00290919 0.00290921 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.07993197 0.07482993 0.        ]	"[8.1633858e-04 1.9877090e-03 2.0396896e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.17059937000032713
186	fatty_acid_elongatio_train_1228.csv	"[8.60968441e-04 8.60972701e-04 8.60976961e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04022989 0.03448276 0.        ]	[0.00231812 0.00252302 0.00254377 ... 0.9999976  0.9999982  0.9999995 ]	0.17184962791994476
187	fatty_acid_elongatio_train_2789.csv	"[8.56024582e-04 8.56028818e-04 8.56033054e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02890173 0.01156069 0.        ]	"[1.5739019e-05 3.2487416e-05 7.4070238e-05 ... 9.9999750e-01 9.9999821e-01
 9.9999952e-01]"	0.10961745959902444
188	fatty_acid_elongatio_train_3530.csv	"[8.75799724e-04 8.75808391e-04 8.75825726e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02824859 0.02259887 0.        ]	"[6.9304416e-04 1.0112503e-03 3.0092543e-03 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.2572445137145774
189	fatty_acid_elongatio_train_4051.csv	"[8.75799724e-04 8.75804057e-04 8.75808391e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03389831 0.02259887 0.        ]	"[2.2532655e-05 3.2487416e-05 6.6886227e-05 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.19582369207654785
190	fatty_acid_elongatio_train_4296.csv	"[8.80743387e-04 8.80747745e-04 8.80752103e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.06179775 0.01685393 0.        ]	"[1.5739019e-05 3.2487416e-05 9.3657625e-05 ... 9.9999952e-01 9.9999988e-01
 1.0000000e+00]"	0.19900620161003743
191	fatty_acid_elongatio_train_6026.csv	"[8.41192712e-04 8.41196875e-04 8.41201037e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02941176 0.00588235 0.        ]	"[2.5987654e-04 2.1189759e-03 2.3331372e-03 ... 9.9999928e-01 9.9999940e-01
 9.9999952e-01]"	0.0602877703236908
192	fatty_acid_elongatio_train_6374.csv	"[8.70856012e-04 8.70860321e-04 8.70864630e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03977273 0.00568182 0.        ]	"[1.5739019e-05 3.2487416e-05 9.5159405e-05 ... 9.9999952e-01 9.9999964e-01
 9.9999976e-01]"	0.16714328711835139
193	fatty_acid_elongatio_train_7460.csv	"[8.65912251e-04 8.65920820e-04 8.65937959e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.09142857 0.05714286 0.        ]	"[3.4023877e-05 1.0112503e-03 3.0466935e-03 ... 9.9999964e-01 9.9999988e-01
 1.0000000e+00]"	0.21451276992603385
194	fatty_acid_elongatio_train_7810.csv	"[8.70856012e-04 8.70860321e-04 8.70864630e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03409091 0.01704545 0.        ]	"[2.5987654e-04 2.0153336e-03 2.0621773e-03 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.17517824497788081
195	folate_biosynthesis_train_3178.csv	"[3.01844219e-04 2.96897422e-04 2.96898891e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.98360656 0.98360656 ... 0.04918033 0.03278689 0.        ]	"[6.9965310e-05 3.0466935e-03 3.0559262e-03 ... 9.9353153e-01 9.9982589e-01
 9.9999964e-01]"	0.10828586317853307
196	folate_biosynthesis_train_3931.csv	"[3.21630916e-04 3.16684315e-04 3.11737665e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.98461538 0.96923077 ... 0.07692308 0.01538462 0.        ]	"[4.8553356e-04 1.8532639e-03 2.0695452e-03 ... 9.9999952e-01 9.9999964e-01
 1.0000000e+00]"	0.26157141134880435
197	folate_biosynthesis_train_4994.csv	"[3.31523971e-04 3.31525612e-04 3.31527252e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.13432836 0.04477612 0.        ]	[0.00283079 0.00304669 0.00305593 ... 0.9999988  0.9999994  1.        ]	0.31902231791089186
198	folate_biosynthesis_train_5346.csv	"[3.31523971e-04 3.31525612e-04 3.31528892e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.05970149 0.01492537 0.        ]	"[1.1039249e-05 9.5048046e-05 2.1927178e-04 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.30843750252192537
199	folate_biosynthesis_train_8418.csv	"[3.01844219e-04 3.01845712e-04 3.01847206e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.06557377 0.03278689 0.        ]	[0.00304669 0.00305593 0.0030789  ... 0.99980074 0.99980456 0.99999905]	0.11041587554423833
200	folate_biosynthesis_train_8579.csv	"[3.11737665e-04 3.11739208e-04 3.11740750e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04761905 0.03174603 0.        ]	[0.00195941 0.00211898 0.00220024 ... 0.99999845 0.99999964 0.99999976]	0.21758957090396058
201	folate_biosynthesis_train_9363.csv	"[3.06790966e-04 3.01844219e-04 3.01845712e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.98387097 0.98387097 ... 0.08064516 0.06451613 0.        ]	[0.00185326 0.00304669 0.00305593 ... 0.9979723  0.9982206  0.9999999 ]	0.15590299790977383
202	folate_biosynthesis_train_9494.csv	"[3.26577468e-04 3.21630916e-04 3.21632508e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.98484848 0.98484848 ... 0.07575758 0.03030303 0.        ]	"[1.3955128e-04 2.3881093e-04 5.8951578e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.27388379193480605
203	fructose_and_mannose_train_1791.csv	"[6.87798747e-04 6.87802150e-04 6.87805554e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.05035971 0.04316547 0.        ]	"[2.2643222e-04 2.3477986e-04 2.6459887e-04 ... 9.9999881e-01 9.9999917e-01
 9.9999940e-01]"	0.1347031020528856
204	fructose_and_mannose_train_1904.csv	"[6.92743512e-04 6.92746940e-04 6.92750367e-04 ... 6.00000000e-01
 0.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02142857 0.         0.        ]	"[1.4707260e-04 2.2643222e-04 2.3477986e-04 ... 9.9999654e-01 9.9999893e-01
 9.9999964e-01]"	0.13807138015584391
205	fructose_and_mannose_train_5404.csv	"[7.32299867e-04 7.32303490e-04 7.32307114e-04 ... 8.00000000e-01
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.05405405 0.02027027 0.        ]	"[1.5630858e-04 2.2553631e-04 2.2643222e-04 ... 9.9999952e-01 9.9999964e-01
 9.9999988e-01]"	0.27753493599684587
206	fructose_and_mannose_train_6210.csv	"[6.87798747e-04 6.87802150e-04 6.87805554e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03597122 0.01438849 0.        ]	"[2.2553631e-04 2.5172764e-04 2.6921951e-04 ... 9.9999857e-01 9.9999964e-01
 9.9999976e-01]"	0.07823629263927288
207	fructose_and_mannose_train_6584.csv	"[7.02632894e-04 7.02636371e-04 7.02639848e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.06338028 0.02816901 0.        ]	[0.00191438 0.00208734 0.00209651 ... 0.9999962  0.99999976 1.        ]	0.18058210241987066
208	fructose_and_mannose_train_6794.csv	"[7.47132693e-04 7.47136390e-04 7.47140086e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.0397351  0.00662252 0.        ]	"[2.2553631e-04 2.5172764e-04 2.8200692e-04 ... 9.9999928e-01 9.9999940e-01
 9.9999988e-01]"	0.31186843496053784
209	fructose_and_mannose_train_8580.csv	"[7.07577512e-04 7.07581013e-04 7.07584514e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03496503 0.02097902 0.        ]	[0.00194048 0.00208734 0.00212509 ... 0.9999956  0.9999975  0.99999845]	0.11170102085627813
210	fructose_and_mannose_train_9217.csv	"[6.82853934e-04 6.82857313e-04 6.82860691e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00214183 0.00304669 0.00307907 ... 0.9999957  0.9999958  0.9999962 ]	0.11358643827876981
211	fructose_and_mannose_train_9475.csv	"[7.07577512e-04 7.07581013e-04 7.07584514e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04195804 0.03496503 0.        ]	"[2.2553631e-04 2.4530818e-04 2.8200692e-04 ... 9.9999714e-01 9.9999928e-01
 9.9999988e-01]"	0.19311272598603
212	galactose_metabolism_train_1510.csv	[0.00131113 0.00131113 0.00131114 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.09056604 0.06037736 0.        ]	[0.00130527 0.00174859 0.00177582 ... 0.99999976 0.9999999  1.        ]	0.25931734039637067
213	galactose_metabolism_train_3584.csv	[0.00123701 0.00123701 0.00123702 ... 1.         1.         1.        ]	[1.    1.    1.    ... 0.024 0.012 0.   ]	[0.00195673 0.00203644 0.00205529 ... 0.99999845 0.9999987  0.9999995 ]	0.15573196842778614
214	galactose_metabolism_train_4572.csv	[0.00123206 0.00123207 0.00123208 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02008032 0.00803213 0.        ]	[0.00163514 0.00198771 0.00230487 ... 0.9999989  0.9999995  0.99999964]	0.12812252377380678
215	galactose_metabolism_train_4880.csv	[0.00125677 0.00125678 0.00125678 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02362205 0.00787402 0.        ]	[0.00160293 0.00165963 0.00182138 ... 0.99999905 0.99999917 0.9999993 ]	0.16518761586994854
216	galactose_metabolism_train_5798.csv	[0.00122712 0.00122713 0.00122713 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.03629032 0.02016129 0.        ]	"[5.1497697e-04 1.1921432e-03 1.6029266e-03 ... 9.9999917e-01 9.9999964e-01
 9.9999988e-01]"	0.12062567593397723
217	galactose_metabolism_train_7283.csv	[0.00124195 0.00123701 0.00123701 ... 1.         1.         1.        ]	[1.         0.99601594 0.99601594 ... 0.02788845 0.00796813 0.        ]	[0.00241218 0.00300925 0.00304669 ... 0.99999976 0.9999999  1.        ]	0.14991192478543294
218	galactose_metabolism_train_8272.csv	[0.00123701 0.00123701 0.00123702 ... 1.         1.         1.        ]	[1.    1.    1.    ... 0.028 0.016 0.   ]	[0.00195812 0.00203788 0.00205674 ... 0.99999905 0.9999993  0.9999995 ]	0.15245147715808227
219	galactose_metabolism_train_8430.csv	[0.00124195 0.00124195 0.00124196 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02390438 0.00796813 0.        ]	"[5.1497697e-04 1.6029266e-03 1.6089964e-03 ... 9.9999917e-01 9.9999976e-01
 1.0000000e+00]"	0.1594876474148344
220	glutathione_metaboli_train_1578.csv	[0.00264681 0.00264188 0.00264189 ... 1.         1.         1.        ]	[1.         0.99813084 0.99813084 ... 0.0635514  0.02803738 0.        ]	[0.00168946 0.00196432 0.00203943 ... 0.99999976 0.9999999  1.        ]	0.28922632455584496
221	glutathione_metaboli_train_1590.csv	[0.00248396 0.00248397 0.00248398 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01593625 0.00398406 0.        ]	[0.00190025 0.00210844 0.00211472 ... 0.99999917 0.9999995  0.99999976]	0.041274710254844416
222	glutathione_metaboli_train_2142.csv	[0.00262214 0.00262215 0.00262217 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02075472 0.00943396 0.        ]	[0.00165924 0.00197763 0.00204067 ... 0.99999976 0.9999999  1.        ]	0.2252839839149964
223	glutathione_metaboli_train_3693.csv	[0.00251357 0.00251359 0.00251361 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.03149606 0.01574803 0.        ]	"[1.5584923e-05 1.3245876e-04 2.0823085e-04 ... 9.9999869e-01 9.9999976e-01
 9.9999988e-01]"	0.12249448856276182
224	glutathione_metaboli_train_3710.csv	[0.00250863 0.00250865 0.00250866 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02366864 0.01183432 0.        ]	[0.00129478 0.00195148 0.00196039 ... 0.9999995  0.9999999  1.        ]	0.13481981504130525
225	glutathione_metaboli_train_4039.csv	[0.00256292 0.00256294 0.00256295 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01737452 0.0019305  0.        ]	[0.0019955  0.0020286  0.00211123 ... 0.99999964 0.99999976 0.9999999 ]	0.16658191217944418
226	glutathione_metaboli_train_4479.csv	[0.00263201 0.00263203 0.00263205 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.05075188 0.01879699 0.        ]	"[1.4539416e-05 1.4068747e-03 1.5597162e-03 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.27892221425662567
227	glutathione_metaboli_train_5956.csv	[0.00262707 0.00262709 0.0026271  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04143126 0.01694915 0.        ]	"[1.2381574e-05 1.3245876e-04 2.3944453e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.30635613127279915
228	glutathione_metaboli_train_7124.csv	[0.00255305 0.00255307 0.00255309 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.00775194 0.00581395 0.        ]	"[5.0644088e-05 5.1082225e-05 5.2132968e-05 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.13846190842931133
229	glycerolipid_metabol_train_1672.csv	"[7.81787324e-04 7.81791192e-04 7.81795061e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08860759 0.06962025 0.        ]	[0.00208204 0.00304669 0.00305593 ... 0.99999976 0.9999999  1.        ]	0.2250243470661921
230	glycerolipid_metabol_train_3584.csv	"[7.52121527e-04 7.52125249e-04 7.52128970e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.05921053 0.01973684 0.        ]	[0.00161318 0.00198771 0.00230487 ... 0.99999917 0.9999999  1.        ]	0.14211775773443538
231	glycerolipid_metabol_train_4441.csv	"[7.47177056e-04 7.47180753e-04 7.47184451e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.01986755 0.01324503 0.        ]	"[1.5739019e-05 3.2487416e-05 9.2944792e-05 ... 9.9999332e-01 9.9999893e-01
 9.9999964e-01]"	0.0829349219838819
232	glycerolipid_metabol_train_4745.csv	"[7.62010322e-04 7.62017863e-04 7.62021633e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04545455 0.01948052 0.        ]	"[1.5739019e-05 3.2487416e-05 7.4616044e-05 ... 9.9999869e-01 9.9999881e-01
 9.9999952e-01]"	0.13424529854424747
233	glycerolipid_metabol_train_5382.csv	"[8.06507476e-04 8.06511467e-04 8.06515457e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.12269939 0.08588957 0.        ]	[0.00251571 0.00300925 0.00305593 ... 0.99999964 0.99999976 1.        ]	0.3482754617285883
234	glycerolipid_metabol_train_5932.csv	"[7.62010322e-04 7.62014092e-04 7.62017863e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04545455 0.01298701 0.        ]	[0.00205333 0.00208204 0.00223008 ... 0.99999845 0.99999857 0.99999917]	0.1548224362031427
235	glycerolipid_metabol_train_6242.csv	"[7.71898921e-04 7.66954646e-04 7.66958441e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         0.99358974 0.99358974 ... 0.03846154 0.03205128 0.        ]	[0.0025292  0.00304669 0.00305593 ... 0.99999976 0.9999999  1.        ]	0.20737283153408978
236	glycerolipid_metabol_train_6560.csv	"[7.42232537e-04 7.42236209e-04 7.42239882e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.04       0.02666667 0.        ]	[0.00304669 0.00305593 0.00307907 ... 0.998195   0.99999464 1.        ]	0.10901388643469546
237	glycerolipid_metabol_train_7776.csv	"[8.01563544e-04 8.01567510e-04 8.01571476e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.12962963 0.10493827 0.        ]	[0.00196906 0.00213238 0.00217298 ... 0.9999995  0.9999999  1.        ]	0.31046584054923615
238	glycerolipid_metabol_train_8006.csv	"[7.27398684e-04 7.27402283e-04 7.27405883e-04 ... 0.00000000e+00
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 0. 0. 0.]	[0.00304669 0.00305593 0.0030789  ... 0.03082242 0.03089038 0.03097571]	0.0007470081561094595
239	glycerophospholipid_train_3243.csv	[0.00475974 0.00475976 0.00475978 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.00519751 0.0031185  0.        ]	[0.00186141 0.00190292 0.00192777 ... 0.9999994  0.99999964 0.9999999 ]	0.14760175068652492
240	glycerophospholipid_train_3822.csv	[0.00478436 0.00478438 0.0047844  ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.02275078 0.00723888 0.        ]	[0.0018537  0.00187576 0.0019433  ... 0.99999976 0.9999999  1.        ]	0.17990154082394322
241	glycerophospholipid_train_5031.csv	[0.00484836 0.00484839 0.00484841 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.0122449  0.01020408 0.        ]	"[1.5739019e-05 3.2487416e-05 8.9238725e-05 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.23288016366002465
242	glycerophospholipid_train_6257.csv	[0.00487298 0.00487301 0.00487303 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.04771574 0.02741117 0.        ]	"[1.6316952e-05 5.9953069e-05 7.6050092e-05 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"	0.22994386798710895
243	glycerophospholipid_train_8627.csv	[0.00489267 0.00489272 0.00487303 ... 1.         1.         1.        ]	[1.         1.         0.99595551 ... 0.02932255 0.00707786 0.        ]	"[1.1288884e-05 3.8380350e-04 8.9227763e-04 ... 9.9999964e-01 9.9999976e-01
 9.9999988e-01]"	0.2880163919414457
244	glycerophospholipid_train_9901.csv	[0.0048139  0.00481392 0.00481395 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01130524 0.004111   0.        ]	[0.00186141 0.00190292 0.00191027 ... 0.9999995  0.99999964 0.99999976]	0.21200515514746965
245	glycine__serine_and_train_1578.csv	[0.00233032 0.00233033 0.00233034 ... 1.         1.         1.        ]	[1.         1.         1.         ... 0.01273885 0.00849257 0.        ]	[0.00144858 0.00165887 0.00187578 ... 0.9999994  0.9999995  0.99999964]	0.1900639337778344
