	file_name	precision	recall	thresholds	average_precision
93	terpenoid_backbone_b_train_2152.csv	"[1.97929656e-05 1.97934553e-05 1.97935532e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.  1.  1.  ... 1.  0.5 0. ]	[0.0168233  0.01682748 0.01682885 ... 0.9981401  0.999884   0.99997926]	1.0
94	terpenoid_backbone_b_train_3241.csv	"[9.89653176e-06 9.89658073e-06 9.89667867e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.02556182 0.02632609 0.02635867 ... 0.9926691  0.99734783 0.9998888 ]	1.0
95	terpenoid_backbone_b_train_9404.csv	"[3.95855394e-05 3.95859312e-05 3.95861270e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.25  0.125 0.   ]	[0.01473711 0.01474253 0.01474321 ... 0.9999958  0.9999964  0.99999857]	1.0
96	tryptophan_metabolis_train_1628.csv	"[2.07806601e-04 2.07807630e-04 2.07808658e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.0952381  0.04761905 0.        ]	[0.01489307 0.01489419 0.01494932 ... 0.9999995  0.99999976 0.9999999 ]	0.997835497835498
97	tryptophan_metabolis_train_8942.csv	"[6.92736656e-05 6.92740084e-05 6.92743512e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.5        0.14285714 0.        ]	[0.01530071 0.01586369 0.01612234 ... 0.999979   0.99998045 0.99998844]	0.9453031212484992
98	tryptophan_metabolis_train_9385.csv	"[2.07806601e-04 2.07807630e-04 2.07808658e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.16666667 0.0952381  0.        ]	[0.01484224 0.01485331 0.01485833 ... 0.9999993  0.9999994  0.9999999 ]	1.0
99	tryptophan_metabolis_train_5522.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.22727273 0.09090909 0.        ]	[0.01493873 0.01510481 0.01515057 ... 0.999998   0.99999833 0.99999976]	0.922991822991823
100	tryptophan_metabolis_train_3266.csv	"[2.07806601e-04 2.07807630e-04 2.07808658e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.0952381  0.04761905 0.        ]	[0.01568606 0.01569634 0.01569774 ... 0.9999982  0.9999987  0.9999999 ]	0.9715614417600704
101	tryptophan_metabolis_train_2110.csv	"[1.38542533e-04 1.38543904e-04 1.38544589e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.46428571 0.17857143 0.        ]	[0.01505109 0.01505732 0.01506541 ... 0.99999785 0.99999917 0.9999993 ]	0.9078055489275961
102	tryptophan_metabolis_train_6412.csv	"[1.38542533e-04 1.38543218e-04 1.38543904e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.25       0.07142857 0.        ]	[0.01403713 0.0140475  0.01407294 ... 0.99999714 0.9999976  0.999998  ]	0.7908662685915939
103	tryptophan_metabolis_train_9256.csv	"[1.68227721e-04 1.68228553e-04 1.68229386e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08823529 0.02941176 0.        ]	[0.01489911 0.01490024 0.01495539 ... 0.9999958  0.999997   0.99999726]	0.9281324770868885
104	steroid_hormone_bios_train_8148.csv	"[6.13399818e-04 6.13402852e-04 6.13405887e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.07258065 0.04032258 0.        ]	[0.01894992 0.02403093 0.0249199  ... 0.9999994  0.9999995  0.99999976]	0.844384001128205
105	steroid_hormone_bios_train_7125.csv	"[3.75999367e-04 3.76001227e-04 3.76003087e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.05263158 0.03947368 0.        ]	[0.01475368 0.01478939 0.01479038 ... 0.99999905 0.9999994  0.9999995 ]	0.9588504228649434
106	steroid_hormone_bios_train_5673.csv	"[5.24381255e-04 5.24396820e-04 5.24399414e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.02830189 0.00943396 0.        ]	[0.01594255 0.01595086 0.0159515  ... 0.99999845 0.9999988  0.9999989 ]	0.8261831061224147
107	steroid_hormone_bios_train_7327.csv	"[5.73836991e-04 5.73839829e-04 5.73842668e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14655172 0.07758621 0.        ]	[0.0137422  0.01380942 0.01381142 ... 0.99999976 0.9999999  1.        ]	0.9800112418840481
108	steroid_hormone_bios_train_6668.csv	"[6.13399818e-04 6.13402852e-04 6.13405887e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.31451613 0.10483871 0.        ]	[0.01474053 0.01477622 0.0147772  ... 0.99999976 0.9999999  1.        ]	0.9968185803717136
109	steroid_hormone_bios_train_4468.csv	"[6.03509258e-04 6.03512243e-04 6.03515229e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.09836066 0.06557377 0.        ]	[0.01474053 0.01477622 0.0147772  ... 0.9999995  0.99999964 0.9999999 ]	0.9783605854175964
110	steroid_hormone_bios_train_2497.csv	"[5.04598275e-04 5.04600772e-04 5.04603268e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.10784314 0.06862745 0.        ]	[0.01373986 0.01380707 0.01380907 ... 0.9999982  0.99999905 0.9999999 ]	0.926478673794019
111	steroid_hormone_bios_train_8704.csv	"[6.72741123e-04 6.72744451e-04 6.72764419e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.11029412 0.05147059 0.        ]	[0.01561031 0.01587639 0.01588466 ... 0.9999995  0.99999964 0.99999976]	0.9549435331258116
112	starch_and_sucrose_m_train_5326.csv	"[3.06746949e-04 3.06748466e-04 3.06749984e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03225806 0.01612903 0.        ]	[0.01468727 0.01471923 0.01473675 ... 0.9999924  0.9999927  0.99999726]	0.9785527462946817
113	starch_and_sucrose_m_train_5925.csv	"[2.57277999e-04 2.57279272e-04 2.57280545e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.15384615 0.09615385 0.        ]	[0.01402002 0.01405578 0.01407809 ... 0.9999987  0.99999905 0.99999917]	1.0
114	starch_and_sucrose_m_train_5869.csv	"[9.89609104e-05 9.89614001e-05 9.89618898e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.25 0.15 0.  ]	[0.01469016 0.01472212 0.01473964 ... 0.9999939  0.9999944  0.99999774]	1.0
115	starch_and_sucrose_m_train_5329.csv	"[2.77065872e-04 2.77067243e-04 2.77068614e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08928571 0.03571429 0.        ]	[0.01468727 0.01471923 0.01473675 ... 0.9999944  0.9999949  0.9999969 ]	0.9671838087298114
116	starch_and_sucrose_m_train_3953.csv	"[2.07806601e-04 2.07807630e-04 2.07808658e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.0952381  0.04761905 0.        ]	[0.01569071 0.015701   0.01571062 ... 0.9999902  0.99999774 0.999998  ]	0.8776464120044993
117	starch_and_sucrose_m_train_8147.csv	"[2.57277999e-04 2.57279272e-04 2.57280545e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.09615385 0.05769231 0.        ]	[0.01712806 0.01723198 0.01723267 ... 0.9999969  0.9999975  0.99999785]	1.0
118	starch_and_sucrose_m_train_1473.csv	"[1.58332756e-04 1.58333539e-04 1.58334323e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.25   0.0625 0.    ]	[0.01473366 0.01475076 0.01476846 ... 0.99998677 0.9999875  0.999997  ]	0.9866278843690528
119	starch_and_sucrose_m_train_5671.csv	"[2.57277999e-04 2.57279272e-04 2.57280545e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.13461538 0.05769231 0.        ]	[0.01410048 0.01412116 0.01422579 ... 0.99999416 0.9999944  0.99999785]	0.9999999999999999
120	starch_and_sucrose_m_train_2356.csv	"[1.68227721e-04 1.68228553e-04 1.68229386e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.17647059 0.08823529 0.        ]	[0.01373163 0.0137988  0.0138008  ... 0.99999213 0.9999933  0.9999945 ]	1.0
121	selenocompound_metab_train_8403.csv	"[5.93777215e-05 5.93780153e-05 5.93783091e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.33333333 0.16666667 0.        ]	[0.01427649 0.01430476 0.01432526 ... 0.999951   0.9999815  0.9999825 ]	1.0
122	selenocompound_metab_train_5417.csv	"[6.92736656e-05 6.92740084e-05 6.92743512e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.35714286 0.14285714 0.        ]	[0.01508393 0.01509828 0.01510027 ... 0.9999845  0.99998915 0.99999654]	1.0
123	selenocompound_metab_train_1652.csv	"[7.91695118e-05 7.91699036e-05 7.91702953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.3125 0.1875 0.    ]	[0.01405755 0.01406799 0.0143251  ... 0.99999535 0.99999905 0.99999917]	1.0
124	selenocompound_metab_train_8078.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.27272727 0.13636364 0.        ]	[0.01431874 0.01434709 0.01436766 ... 0.99999654 0.999998   0.99999964]	1.0
125	selenocompound_metab_train_7080.csv	"[1.18751917e-04 1.18752505e-04 1.18753093e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.20833333 0.08333333 0.        ]	[0.01510159 0.01511595 0.01511795 ... 0.9999962  0.99999654 0.99999726]	0.9394360269360269
126	riboflavin_metabolis_train_4802.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 1.   0.25 0.  ]	[0.01559416 0.01560439 0.01561396 ... 0.99647385 0.99983084 0.9999286 ]	1.0
127	riboflavin_metabolis_train_6043.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
128	riboflavin_metabolis_train_1552.csv	"[9.89653176e-06 9.89658073e-06 9.89662970e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.02897886 0.02904375 0.02904822 ... 0.9967926  0.9982279  0.99991465]	1.0
129	riboflavin_metabolis_train_9684.csv	"[9.89653176e-06 9.89658073e-06 9.89662970e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.04244664 0.04789253 0.04895923 ... 0.9970176  0.9988005  0.99994755]	1.0
130	riboflavin_metabolis_train_6750.csv	"[9.89653176e-06 9.89658073e-06 9.89662970e-06 ... 6.66666667e-01
 0.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 0. 0.]	[0.01522476 0.0152356  0.01525954 ... 0.99801254 0.99998283 0.999984  ]	0.6666666666666666
131	riboflavin_metabolis_train_4823.csv	[0. 0. 0. ... 0. 0. 1.]	[1. 1. 1. ... 1. 1. 0.]	[0.04978353 0.0500779  0.05021047 ... 0.15894184 0.15906404 0.15910637]	-0.0
132	riboflavin_metabolis_train_5918.csv	"[9.89653176e-06 9.89658073e-06 9.89662970e-06 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.01672951 0.0167324  0.01673642 ... 0.99505216 0.99516714 0.99992335]	1.0
133	riboflavin_metabolis_train_5826.csv	"[2.96893015e-05 2.96894484e-05 2.96895953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.83333333 0.5        0.        ]	[0.01562908 0.01563933 0.01564893 ... 0.9998387  0.9998419  0.99995136]	1.0
134	retinol_metabolism_train_3755.csv	"[1.08856463e-04 1.08857001e-04 1.08857540e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.27272727 0.22727273 0.        ]	[0.01373986 0.01380707 0.01380907 ... 0.999998   0.99999833 0.99999917]	0.8793771043771044
135	retinol_metabolism_train_4089.csv	"[3.36427144e-04 3.36428808e-04 3.36430473e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.07352941 0.05882353 0.        ]	[0.01525154 0.01526291 0.01526807 ... 0.99999905 0.99999976 0.9999999 ]	0.9073025845944354
136	retinol_metabolism_train_5470.csv	"[3.16640445e-04 3.16642011e-04 3.16643578e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.       1.       1.       ... 0.078125 0.0625   0.      ]	[0.01374297 0.01381021 0.0138122  ... 0.9999987  0.9999988  0.99999917]	0.9170825234790767
137	retinol_metabolism_train_8393.csv	"[1.88017357e-04 1.88019218e-04 1.88020148e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.07894737 0.05263158 0.        ]	[0.01488692 0.01490248 0.01491343 ... 0.9999927  0.9999937  0.9999939 ]	0.8435695997036654
138	retinol_metabolism_train_8948.csv	"[4.15570024e-04 4.15572079e-04 4.15574135e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.16666667 0.08333333 0.        ]	[0.0137422  0.01380942 0.01381142 ... 0.9999994  0.9999995  0.99999976]	0.9962786189744716
139	retinol_metabolism_train_3941.csv	"[1.28647274e-04 1.28647910e-04 1.28648547e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.15384615 0.03846154 0.        ]	[0.01520347 0.0152148  0.01521994 ... 0.99999833 0.99999857 0.9999987 ]	0.9999999999999999
140	retinol_metabolism_train_9167.csv	"[1.68227721e-04 1.68228553e-04 1.68229386e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14705882 0.05882353 0.        ]	[0.01522268 0.01523403 0.01523918 ... 0.99999857 0.9999988  0.99999905]	0.8929171104093705
141	retinol_metabolism_train_1453.csv	"[2.67171985e-04 2.67174628e-04 2.67175950e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.14814815 0.11111111 0.        ]	[0.01467414 0.01474644 0.01475042 ... 0.9999987  0.9999988  0.9999995 ]	0.9936541003543278
142	pyruvate_metabolism_train_3867.csv	"[2.27595454e-04 2.27597706e-04 2.27598832e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.06521739 0.02173913 0.        ]	[0.01416612 0.0142054  0.01422594 ... 0.99999    0.99999547 0.9999963 ]	0.6946858533361715
143	pyruvate_metabolism_train_2623.csv	"[2.47383915e-04 2.47385139e-04 2.47386363e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.14 0.1  0.  ]	[0.01405122 0.01407666 0.014099   ... 0.99999833 0.99999857 0.99999964]	0.885267004985219
144	pyruvate_metabolism_train_4916.csv	"[2.57277999e-04 2.57279272e-04 2.57280545e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.13461538 0.09615385 0.        ]	[0.01391161 0.01397965 0.01398168 ... 0.99999595 0.9999968  0.999997  ]	0.9690985903453089
145	pyruvate_metabolism_train_3848.csv	"[1.58332756e-04 1.58333539e-04 1.58334323e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.125  0.0625 0.    ]	[0.01375378 0.01382107 0.01382306 ... 0.99998367 0.9999883  0.9999901 ]	0.897276674671218
146	pyruvate_metabolism_train_7605.csv	"[3.56213451e-04 3.56215213e-04 3.56216976e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.06944444 0.04166667 0.        ]	[0.01401629 0.01402664 0.01405205 ... 0.99999857 0.99999905 0.9999993 ]	0.9541183280286895
147	pyruvate_metabolism_train_2459.csv	"[7.91695118e-05 7.91699036e-05 7.91702953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.3125 0.1875 0.    ]	[0.01373552 0.01380272 0.01380472 ... 0.9999819  0.99998665 0.99999094]	0.9114845938375351
148	pyruvate_metabolism_train_9622.csv	"[3.16640445e-04 3.16642011e-04 3.16643578e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.       1.       1.       ... 0.140625 0.125    0.      ]	[0.01374843 0.01381569 0.01381769 ... 0.9999995  0.99999976 0.9999999 ]	0.9919866626112819
149	pyruvate_metabolism_train_7292.csv	"[3.26533843e-04 3.26535459e-04 3.26537074e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.07575758 0.01515152 0.        ]	[0.01381783 0.01381982 0.01382158 ... 0.9999989  0.9999993  0.99999964]	0.906770270288447
150	pyruvate_metabolism_train_6622.csv	"[2.07806601e-04 2.07807630e-04 2.07808658e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.0952381  0.04761905 0.        ]	[0.01383233 0.01383432 0.01383607 ... 0.99999356 0.999995   0.9999957 ]	0.8076010613224951
151	pyrimidine_metabolis_train_7241.csv	"[2.57277999e-04 2.57279272e-04 2.57280545e-04 ... 3.33333333e-01
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.01923077 0.01923077 0.        ]	[0.01375311 0.01382039 0.01382239 ... 0.99999905 0.99999917 0.9999993 ]	0.7118290309352476
152	pyrimidine_metabolis_train_1423.csv	"[2.07806601e-04 2.07807630e-04 2.07808658e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.21428571 0.16666667 0.        ]	[0.01406625 0.01407669 0.01421669 ... 0.9999993  0.9999994  0.9999999 ]	0.9962005816819481
153	pyrimidine_metabolis_train_7160.csv	"[4.05677506e-04 4.05679513e-04 4.05681520e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08536585 0.07317073 0.        ]	[0.01393312 0.01400126 0.01400328 ... 0.99999905 0.99999917 0.99999964]	0.9662196941564446
154	pyrimidine_metabolis_train_1615.csv	"[2.47383915e-04 2.47385139e-04 2.47386363e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.14 0.12 0.  ]	[0.01383775 0.01383974 0.01384438 ... 0.99999654 0.9999969  0.9999995 ]	0.9337913472501693
155	pyrimidine_metabolis_train_5903.csv	"[3.95784891e-04 3.95786849e-04 3.95788807e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.     1.     1.     ... 0.15   0.0375 0.    ]	[0.01375177 0.01381905 0.01382105 ... 0.99999976 0.9999999  1.        ]	0.8679322333690973
156	pyrimidine_metabolis_train_3799.csv	"[2.77065872e-04 2.77067243e-04 2.77068614e-04 ... 6.66666667e-01
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.03571429 0.03571429 0.        ]	[0.0140736  0.01408405 0.01414209 ... 0.9999993  0.9999994  0.9999999 ]	0.9345401132557664
157	pyrimidine_metabolis_train_1990.csv	"[3.06746949e-04 3.06748466e-04 3.06749984e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.08064516 0.06451613 0.        ]	[0.01399822 0.01400024 0.01400494 ... 0.9999994  0.9999995  0.9999999 ]	0.9931265576491759
158	purine_metabolism_train_3657.csv	"[8.21078977e-04 8.21083038e-04 8.21087100e-04 ... 5.00000000e-01
 6.66666667e-01 1.00000000e+00]"	[1.         1.         1.         ... 0.01807229 0.01204819 0.        ]	[0.01383347 0.01383547 0.0138401  ... 0.9999995  0.99999964 0.99999976]	0.878215304165481
159	purine_metabolism_train_9503.csv	"[6.23290280e-04 6.23293363e-04 6.23296447e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.06349206 0.03174603 0.        ]	[0.01374615 0.0138134  0.01381539 ... 0.9999995  0.99999976 0.9999999 ]	0.9656932640453241
160	purine_metabolism_train_9583.csv	"[6.33180644e-04 6.33183777e-04 6.33186909e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.        1.        1.        ... 0.0703125 0.0234375 0.       ]	[0.01405934 0.01406972 0.01409519 ... 0.9999989  0.9999995  0.99999976]	0.8519723516406578
161	purine_metabolism_train_1409.csv	"[4.84814905e-04 4.84817303e-04 4.84819701e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.18367347 0.15306122 0.        ]	[0.01394796 0.01401619 0.0140182  ... 0.99999917 0.9999995  0.99999964]	0.8262652200161867
162	purine_metabolism_train_1425.csv	"[6.92520776e-04 6.92524201e-04 6.92527627e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.11428571 0.04285714 0.        ]	[0.01443606 0.01448234 0.01452589 ... 0.9999993  0.9999994  0.9999995 ]	0.9967557852528101
163	purine_metabolism_train_7936.csv	"[6.33180644e-04 6.33183777e-04 6.33186909e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.        1.        1.        ... 0.03125   0.0078125 0.       ]	[0.01381818 0.01382017 0.01382192 ... 0.99999833 0.9999987  0.9999988 ]	0.951282274432968
164	purine_metabolism_train_2263.csv	"[8.50743906e-04 8.50748114e-04 8.50752322e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.09883721 0.02906977 0.        ]	[0.01393725 0.01400541 0.01400743 ... 0.99999964 0.99999976 0.9999999 ]	0.9475367816775448
165	propanoate_metabolis_train_8432.csv	"[2.96893015e-05 2.96894484e-05 2.96895953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.83333333 0.66666667 0.        ]	[0.01373318 0.01380037 0.01380236 ... 0.9999589  0.999959   0.99998975]	1.0
166	propanoate_metabolis_train_7079.csv	"[6.92736656e-05 6.92740084e-05 6.92743512e-05 ... 8.33333333e-01
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.35714286 0.35714286 0.        ]	[0.01563651 0.0156411  0.01564997 ... 0.99997234 0.999974   0.99998486]	0.8967490842490842
167	propanoate_metabolis_train_2520.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 7.50000000e-01
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 0.75 0.75 0.  ]	[0.03727531 0.04935174 0.04947152 ... 0.99897254 0.9999254  0.9999759 ]	0.8088235294117647
168	propanoate_metabolis_train_5106.csv	"[3.95855394e-05 3.95857353e-05 3.95859312e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.875 0.625 0.   ]	[0.01399964 0.01400997 0.01403535 ... 0.99997365 0.9999746  0.9999826 ]	1.0
169	propanoate_metabolis_train_6366.csv	"[2.96893015e-05 2.96894484e-05 2.96895953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.66666667 0.16666667 0.        ]	[0.01401815 0.0140285  0.01405391 ... 0.9999778  0.9999808  0.9999814 ]	0.6891385767790262
170	propanoate_metabolis_train_6395.csv	"[1.97929656e-05 1.97930635e-05 1.97931615e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.   1.   1.   ... 1.   0.25 0.  ]	[0.01669456 0.04978353 0.0500779  ... 0.99956816 0.99998593 0.9999995 ]	1.0
171	propanoate_metabolis_train_1641.csv	"[2.96893015e-05 2.96894484e-05 2.96895953e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.66666667 0.33333333 0.        ]	[0.01476085 0.01477186 0.01477685 ... 0.9999542  0.9999987  0.99999976]	1.0
172	propanoate_metabolis_train_2104.csv	"[9.89653176e-06 9.89658073e-06 9.89662970e-06 ... 4.00000000e-01
 1.00000000e+00 1.00000000e+00]"	[1. 1. 1. ... 1. 1. 0.]	[0.01497337 0.01498761 0.01498959 ... 0.9960186  0.9960437  0.99994004]	1.0
173	propanoate_metabolis_train_4916.csv	"[3.95855394e-05 3.95857353e-05 3.95859312e-05 ... 7.50000000e-01
 0.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.375 0.    0.   ]	[0.01466971 0.01468828 0.01476277 ... 0.99996436 0.9999653  0.99996936]	0.8231646825396826
174	primary_bile_acid_bi_train_2793.csv	"[2.27595454e-04 2.27596580e-04 2.27597706e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.30434783 0.13043478 0.        ]	[0.01598523 0.01599714 0.01600254 ... 0.99999964 0.99999976 0.9999999 ]	1.0
175	primary_bile_acid_bi_train_8404.csv	"[1.88017357e-04 1.88018287e-04 1.88019218e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.47368421 0.13157895 0.        ]	[0.01564437 0.01596    0.01645838 ... 0.99999905 0.99999964 0.9999999 ]	0.9993252361673414
176	primary_bile_acid_bi_train_8799.csv	"[1.28647274e-04 1.28647910e-04 1.28648547e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.23076923 0.15384615 0.        ]	[0.01516737 0.01517867 0.01518379 ... 0.99999857 0.99999905 0.99999976]	1.0
177	primary_bile_acid_bi_train_9990.csv	"[1.97912028e-04 1.97913007e-04 1.97913987e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.175 0.075 0.   ]	[0.01520726 0.01520991 0.01522638 ... 0.9999989  0.9999995  0.9999999 ]	0.9910985797827904
178	primary_bile_acid_bi_train_4704.csv	"[1.97912028e-04 1.97913007e-04 1.97913987e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.    1.    1.    ... 0.375 0.35  0.   ]	[0.01598287 0.01599478 0.01600018 ... 0.9999993  0.9999995  1.        ]	0.9946843853820598
179	primary_bile_acid_bi_train_4552.csv	"[1.88017357e-04 1.88018287e-04 1.88019218e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]"	[1.         1.         1.         ... 0.23684211 0.13157895 0.        ]	[0.01518653 0.01519785 0.01520299 ... 0.9999995  0.99999964 0.99999976]	0.998650472334683
